image_id,original,ooi,objects_disappeared,objects_other,n_distinct_objects,masked_area,total_area,height,width,p_masked,entropy,BG,person,bicycle,car,motorcycle,airplane,bus,train,truck,boat,traffic light,fire hydrant,stop sign,parking meter,bench,bird,cat,dog,horse,sheep,cow,elephant,bear,zebra,giraffe,backpack,umbrella,handbag,tie,suitcase,frisbee,skis,snowboard,sports ball,kite,baseball bat,baseball glove,skateboard,surfboard,tennis racket,bottle,wine glass,cup,fork,knife,spoon,bowl,banana,apple,sandwich,orange,broccoli,carrot,hot dog,pizza,donut,cake,chair,couch,potted plant,bed,dining table,toilet,tv,laptop,mouse,remote,keyboard,cell phone,microwave,oven,toaster,sink,refrigerator,book,clock,vase,scissors,teddy bear,hair drier,toothbrush
219,https://s3.amazonaws.com/deepangelai/results/person/7ce94df7-dcd3-4fac-a455-7dde0979a199/original.jpg,person,2,1,2,1587851,1486848,1056,1408,1.067930952,4.747340474,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,https://s3.amazonaws.com/deepangelai/results/person/49a182c4-4db3-47c8-8649-c694cfd15dbd/original.jpg,person,2,2,3,5226,48640,160,304,0.107442434,6.17468031,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,https://s3.amazonaws.com/deepangelai/results/cat/da55df60-b6b3-4065-a3b4-b7a899993b0b/original.jpg,cat,1,0,1,67056,1496000,1000,1496,0.044823529,5.054770449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,https://s3.amazonaws.com/deepangelai/results/person/451479f7-1b1e-4726-b600-97147388808b/original.jpg,person,1,0,1,106656,172800,360,480,0.617222222,4.750958194,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,https://s3.amazonaws.com/deepangelai/results/person/8e37e939-3f55-426c-b76c-4c1d20c233ae/original.jpg,person,4,2,3,205447,1488384,912,1632,0.138033599,4.662460496,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
224,https://s3.amazonaws.com/deepangelai/results/person/ec348575-8c85-471c-9fa0-4b546786aa1e/original.jpg,person,3,6,3,462292,960000,800,1200,0.481554167,4.759417436,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
225,https://s3.amazonaws.com/deepangelai/results/person/e37349c5-0b8e-4f99-937a-9f6fbd79af93/original.jpg,person,2,0,1,53858,1486848,1408,1056,0.036222936,7.378435724,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,https://s3.amazonaws.com/deepangelai/results/person/050b57c2-d58d-4e5a-bcbd-25a102b2ba22/original.jpg,person,4,1,2,288643,1166400,1080,1080,0.247464849,4.188743123,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,https://s3.amazonaws.com/deepangelai/results/cat/9ce30555-946f-404d-8fdc-b913694bb5c9/original.jpg,cat,1,1,2,50290,307200,480,640,0.163704427,5.184481732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
228,https://s3.amazonaws.com/deepangelai/results/person/0a1c3c6e-7a25-4d2b-b040-e6fd196320cc/original.jpg,person,1,1,2,75402,171520,320,536,0.439610541,5.504730799,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,https://s3.amazonaws.com/deepangelai/results/bicycle/e9391aee-dd0a-4d9d-a588-e2f72be3e954/original.jpg,bicycle,1,1,2,1106514,1486848,968,1536,0.744201156,3.045083649,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,https://s3.amazonaws.com/deepangelai/results/person/e4dbdae1-b36f-4ccf-8243-3825f03a84aa/original.jpg,person,7,2,3,398406,1488384,1216,1224,0.26767689,4.884364175,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,https://s3.amazonaws.com/deepangelai/results/person/a95968aa-c316-4479-a785-daaaacb4b799/original.jpg,person,1,0,1,119822,1488384,1368,1088,0.080504762,1.928050357,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,https://s3.amazonaws.com/deepangelai/results/person/0c66db70-dd2d-4cff-8c89-ea5356c05fe7/original.jpg,person,1,2,3,191376,1486848,1056,1408,0.128712552,3.154220589,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
233,https://s3.amazonaws.com/deepangelai/results/bench/3d29bc3b-9705-4a1e-94ed-c8e90fec9df2/original.jpg,bench,2,0,1,85176,1486848,1056,1408,0.057286286,6.018371258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,https://s3.amazonaws.com/deepangelai/results/person/eddaa8bc-98f2-42fb-be08-c5c8a5baa6ee/original.jpg,person,1,1,2,176726,1486848,1408,1056,0.118859493,7.216024348,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,https://s3.amazonaws.com/deepangelai/results/person/40753531-0b4f-4692-ae03-1dae474e1bf2/original.jpg,person,4,1,2,86382,230400,360,640,0.374921875,5.906716591,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,https://s3.amazonaws.com/deepangelai/results/person/b4dfde78-e50e-4969-a3f7-e2478dbac103/original.jpg,person,1,1,2,340275,1484032,1496,992,0.229290878,5.075182105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,https://s3.amazonaws.com/deepangelai/results/dog/6c0c1c1c-44c8-4f89-a000-02df52450e3b/original.jpg,dog,2,1,2,46315,786176,664,1184,0.058911745,8.082194251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,https://s3.amazonaws.com/deepangelai/results/person/d52faceb-48bf-4170-b181-d4d1caa8217d/original.jpg,person,1,2,2,99416,1356480,1256,1080,0.073289691,7.329188597,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,https://s3.amazonaws.com/deepangelai/results/person/1d524bf5-caa4-42f6-9508-5f1e293119fe/original.jpg,person,3,6,4,33814,1492352,1048,1424,0.022658193,4.22904277,0,3,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,https://s3.amazonaws.com/deepangelai/results/person/c2d2a650-64f2-45ad-ba44-110be1cc524e/original.jpg,person,2,5,6,60156,118720,280,424,0.506704852,4.889703477,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
241,https://s3.amazonaws.com/deepangelai/results/person/10efe7fc-109d-4b84-a82b-7175ce1acb1e/original.jpg,person,1,1,2,21672,864000,800,1080,0.025083333,5.491453191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,https://s3.amazonaws.com/deepangelai/results/person/ef898635-3659-4338-9e06-0fd7e6c8417f/original.jpg,person,1,4,5,43674,1496000,1000,1496,0.02919385,3.087277089,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
243,https://s3.amazonaws.com/deepangelai/results/person/d1d714a2-641e-42cc-b17e-1a5d02f0a933/original.jpg,person,2,0,1,111180,385920,536,720,0.288090796,6.444184916,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,https://s3.amazonaws.com/deepangelai/results/train/40b6c7ed-70fe-4741-a041-531dddbdcc82/original.jpg,train,1,0,1,859464,1488384,912,1632,0.577447755,4.87948024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,https://s3.amazonaws.com/deepangelai/results/airplane/2bafebcd-9bbd-4f86-b0be-21a9c3d3d398/original.jpg,airplane,1,0,1,639,172032,336,512,0.003714425,2.132426362,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,https://s3.amazonaws.com/deepangelai/results/dog/9c85da6d-7c69-47cb-bea5-ad666f38ff92/original.jpg,dog,5,0,1,680234,1495296,792,1888,0.45491595,5.455740966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,https://s3.amazonaws.com/deepangelai/results/bench/e8c351ab-17c8-4162-bf64-b3c832c2797f/original.jpg,bench,3,2,3,122611,227200,400,568,0.539661092,7.635851979,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
248,https://s3.amazonaws.com/deepangelai/results/spoon/13b065d0-5b00-4704-b593-8e890b441b45/original.jpg,spoon,1,2,3,54843,480000,600,800,0.11425625,3.683475704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,https://s3.amazonaws.com/deepangelai/results/person/af161120-0441-4fc8-bb98-6bea83c67951/original.jpg,person,1,0,1,246016,246016,496,496,1,4.663253819,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,https://s3.amazonaws.com/deepangelai/results/person/3f406b21-cdeb-4529-95a9-67b156c37746/original.jpg,person,22,3,2,1141764,1486848,1056,1408,0.767909026,5.172383504,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,https://s3.amazonaws.com/deepangelai/results/bird/4fbe4dbd-58e6-4e59-97d1-c8427d370f0f/original.jpg,bird,5,0,1,429236,617984,544,1136,0.694574617,5.748435965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,https://s3.amazonaws.com/deepangelai/results/dog/172f180b-a7c6-423e-a3e1-082beb36bc34/original.jpg,dog,1,1,2,79920,1494592,968,1544,0.053472787,5.831976505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,https://s3.amazonaws.com/deepangelai/results/person/28661401-cf6f-4380-915c-c78265cea345/original.jpg,person,1,1,2,51984,360000,600,600,0.1444,5.25886785,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,https://s3.amazonaws.com/deepangelai/results/bicycle/ecabc1fa-2347-4e58-bfc9-5c644bac10dc/original.jpg,bicycle,1,0,1,271767,480000,600,800,0.56618125,6.398835743,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,https://s3.amazonaws.com/deepangelai/results/bicycle/948fe981-0018-41b9-83a8-f3f9fbff8db7/original.jpg,bicycle,3,3,2,635502,1496000,1000,1496,0.424800802,6.959052552,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,https://s3.amazonaws.com/deepangelai/results/dog/989ec40d-dbd5-49d2-818f-90936d6738fa/original.jpg,dog,1,0,1,61568,678528,912,744,0.090737597,8.082302588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,https://s3.amazonaws.com/deepangelai/results/car/ce6a5402-141c-4d94-8f0c-bb7b235044ba/original.jpg,car,2,9,2,2530,49152,192,256,0.051472982,5.418274431,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,https://s3.amazonaws.com/deepangelai/results/cat/2c665d2c-7e51-467f-97ad-ccad933fb843/original.jpg,cat,1,3,3,1140,1354752,1344,1008,0.000841482,7.094730381,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,https://s3.amazonaws.com/deepangelai/results/person/e75f6d2a-a0ed-4ba1-80b5-310a5a60b3b1/original.jpg,person,5,3,4,43468,696320,680,1024,0.062425322,5.849335741,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,https://s3.amazonaws.com/deepangelai/results/bicycle/37e3c5f3-4882-4fce-b430-ae15624caa85/original.jpg,bicycle,1,1,2,94329,921600,720,1280,0.102353516,6.907020372,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,https://s3.amazonaws.com/deepangelai/results/person/f0126458-1379-434d-93f0-761adb09f535/original.jpg,person,6,6,6,559214,1488384,912,1632,0.3757189,6.041327716,0,6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,https://s3.amazonaws.com/deepangelai/results/elephant/6dda1090-545a-47e4-8b9f-a73823a6a12e/original.jpg,elephant,1,3,3,129360,960000,800,1200,0.13475,4.389288949,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,https://s3.amazonaws.com/deepangelai/results/person/7a564bbc-c7cb-4168-9081-c6dce9aaebe6/original.jpg,person,1,0,1,1065222,1488384,1632,912,0.715690306,5.284525996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,https://s3.amazonaws.com/deepangelai/results/person/f8c80157-e801-494e-a7bf-38175cf208c9/original.jpg,person,4,2,3,483920,1486848,1056,1408,0.325467028,6.502593048,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,https://s3.amazonaws.com/deepangelai/results/person/9920dab7-4e9e-4339-bdb0-4c4d8d1a9ac8/original.jpg,person,3,0,1,152779,200704,448,448,0.761215521,5.41632459,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,https://s3.amazonaws.com/deepangelai/results/bird/87d6d4c7-a1af-4c81-82eb-037f7d0948cb/original.jpg,bird,1,0,1,1004720,1488384,912,1632,0.67504085,4.167025722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,https://s3.amazonaws.com/deepangelai/results/person/548cb9b1-7408-429b-bf24-e0613060442c/original.jpg,person,3,3,4,103111,452480,808,560,0.227879685,7.492303795,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,https://s3.amazonaws.com/deepangelai/results/person/765eeda4-4181-4df1-8679-35235806cdb0/original.jpg,person,7,0,1,994507,1119744,864,1296,0.888155686,4.682821085,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,https://s3.amazonaws.com/deepangelai/results/dog/24ef6d25-1705-479c-a5b6-0713c7e760bb/original.jpg,dog,1,1,2,66063,480000,600,800,0.13763125,5.355965234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,https://s3.amazonaws.com/deepangelai/results/person/b0ad4da9-cb75-48ad-98d8-fe8c8075bef1/original.jpg,person,2,5,4,493715,1486848,1408,1056,0.33205479,6.491073298,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,https://s3.amazonaws.com/deepangelai/results/person/441828cb-33d5-44c0-bd5f-7650a7f726f7/original.jpg,person,2,4,3,433835,1488384,1632,912,0.291480559,3.701747641,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
